"track_id","simplified_genre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","track_name","saved"
"1ZchZoTPZtiFodEUJbKLQh","hip hop",0.795,0.641,7,-5.222,1,0.327,0.0916,3.03e-05,0.198,0.722,93.272,307600,4,"U Don't Have 2 Worry","FALSE"
"0WWtQROcg6LmBKpWqhBUnl","hip hop",0.772,0.0806,7,-25.679,0,0.262,0.195,0.775,0.119,0.327,129.974,121846,4,"strictly 4 my n.i.g.g.a.z... - lofi","FALSE"
"3Vt89nokRNoQyafkZ4kJF0","hip hop",0.926,0.857,8,-3.114,1,0.16,0.0614,0,0.404,0.715,97.033,220267,4,"Soon As I Get Home","FALSE"
"0iVHiCM2sY9C0l1EBbGnp3","hip hop",0.852,0.867,7,-11.005,1,0.084,0.0307,0.0149,0.114,0.782,104.535,213600,4,"Strugglin'","FALSE"
"6zpaz2y4g2BXRNatfgmS2Z","hip hop",0.823,0.49,1,-16.347,1,0.221,0.0497,2e-04,0.0883,0.248,93.391,313907,4,"Part Time Mutha","FALSE"
"6fWfEtd3vk6nMWnXgh3GYd","hip hop",0.909,0.307,10,-16.748,0,0.34,0.1,0,0.237,0.313,103.835,148800,4,"Something Wicked","FALSE"
"3j9UIPpivEXyfV67agjXKH","hip hop",0.856,0.793,2,-4.003,1,0.134,0.0655,0,0.314,0.761,103.208,276813,4,"All About U (ft. Nate Dogg, Snoop Dogg, Fatal, Yani Hadati)","FALSE"
"1PU3Hy2uNXmWGDe9gh4Ukb","hip hop",0.782,0.665,1,-7.211,1,0.0754,0.135,3.15e-06,0.438,0.707,90.709,300573,4,"Temptations","FALSE"
"4thxI2KSGykuykiLJjMslo","hip hop",0.815,0.764,9,-6.188,0,0.24,0.181,1.5e-06,0.264,0.693,92.961,215640,4,"Don't Sleep","FALSE"
"3jdh7YQBCxykbhL7z0Ehu5","hip hop",0.531,0.799,10,-2.76,0,0.414,0.0459,0.000172,0.331,0.631,165.964,230787,4,"Runnin' (Dying To Live)","FALSE"
"5MkBZVpPf97MDxYyPQ4Ap7","hip hop",0.603,0.832,10,-6.451,0,0.372,0.0269,0,0.497,0.492,91.982,151387,4,"If We All Gonna Fuck - Live","FALSE"
"7jLbTp3qZzah9kMIdW8e5M","hip hop",0.794,0.614,5,-5.352,0,0.0467,0.0964,0,0.0788,0.663,80.569,238053,4,"Ghetto Gospel","FALSE"
"53eCPmL42JgePQAyWZRxlE","hip hop",0.428,0.24,0,-22.275,0,0.0367,0.947,0.873,0.198,0.373,99.855,134400,4,"representin' 93 - lofi","FALSE"
"6QvBx8sWZPjMLQ2I2HKNjF","hip hop",0.644,0.857,5,-3.387,0,0.311,0.0954,0.000537,0.066,0.74,76.219,286053,4,"When I Get Free","FALSE"
"4GGbJ60q5HIN8wKOp9Xabz","hip hop",0.781,0.86,8,-2.421,0,0.294,0.0886,0.00381,0.379,0.623,90.868,279200,4,"Old School","FALSE"
"3wVmf4THZbqc7WItW8SltZ","hip hop",0.787,0.669,10,-12.215,0,0.274,0.015,0,0.163,0.59,91.109,206840,4,"The Streetz R Deathrow","FALSE"
"50wkjqbOcg6xQh7SLLZwqw","hip hop",0.55,0.785,1,-6.167,1,0.207,0.0108,0,0.749,0.376,92.411,282520,4,"How Do You Want It - Live","FALSE"
"3VHCDVEsudWcxprbQW6s1q","hip hop",0.886,0.794,7,-7.222,1,0.246,0.13,0,0.301,0.725,91.595,244693,4,"My Closest RoadDogz","FALSE"
"2qcllSUyD3gKbfh9NEjARW","hip hop",0.763,0.565,8,-6.843,0,0.196,0.0544,0,0.137,0.232,89.993,322573,4,"My Block - Nitty Remix","FALSE"
"0262Etlk0AO6Lo4wOjc9Db","hip hop",0.507,0.844,5,-6.821,0,0.405,0.232,0,0.88,0.725,87.176,185013,4,"Some Bomb Ass (Pussy) - Live","FALSE"
"0EaojXV6vHWfbpFZs84WCP","hip hop",0.489,0.695,1,-5.924,1,0.312,0.251,0,0.351,0.489,90.031,258733,4,"Time","FALSE"
"0ym6slNFdcf74u7GHUasFT","hip hop",0.902,0.773,1,-7.273,1,0.215,0.0182,0,0.276,0.675,111.41,225512,4,"Holler If Ya' Hear Me - New York Stretch Mix","FALSE"
"7eP6iCYlrHU4WzwYifgrwP","hip hop",0.727,0.59,8,-12.258,0,0.0663,0.216,0.03,0.465,0.772,106.019,116360,4,"Pac's Theme - Interlude","FALSE"
"28QHuLOigDgLCJr2FOetP8","hip hop",0.743,0.916,4,-4.857,0,0.261,0.376,0,0.141,0.614,97.973,299627,4,"Bury Me A G","FALSE"
"3C0P8K6xq9KlWmAH6cz7P1","hip hop",0.877,0.315,3,-14.45,1,0.0515,0.191,0.592,0.0934,0.27,136.185,117353,4,"old school - lofi","FALSE"
"444CF7V9XOBxprNooMTuMO","hip hop",0.797,0.911,7,-4.29,1,0.116,0.00044,4.07e-06,0.29,0.766,111.205,278040,4,"Holler If Ya' Hear Me","TRUE"
"3eI66NAcGuiWT7GPh7xL3u","hip hop",0.823,0.902,6,-2.944,1,0.121,0.0012,0,0.0921,0.615,92.27,249133,4,"Definition Of A Thug Nigga","FALSE"
"5I742Csv8zl0t9YWabOaFj","hip hop",0.822,0.755,10,-12.239,0,0.292,0.038,0.0027,0.146,0.37,94.735,196600,4,"Souljah's Revenge","FALSE"
"3SQisDJFheAfhBRd0FUjhj","hip hop",0.857,0.896,1,-2.671,1,0.131,0.0354,0,0.116,0.399,102.769,255667,4,"Ballad Of A Dead Soulja - Album Version (Edited)","FALSE"
"7jvDt4y1Sz20QA9GneImeg","hip hop",0.779,0.751,6,-5.073,0,0.322,0.172,0,0.102,0.725,92.391,178920,4,"The Realist Killaz","FALSE"
"4u6pOblbt2smQuVB1jP4FR","hip hop",0.783,0.699,4,-6.062,0,0.15,0.0841,0,0.151,0.434,90.094,258133,4,"Good Life - Album Version (Edited)","FALSE"
"2aqe2NgAwmMlPgtf1MnGoy","hip hop",0.74,0.574,4,-6.938,1,0.245,0.411,0,0.262,0.33,149.762,140747,4,"Gotta Have It","FALSE"
"2Im64pIz6m0EJKdUe6eZ8r","hip hop",0.608,0.746,5,-5.249,0,0.184,0.115,0.0087,0.427,0.277,117.072,256587,4,"Lost In The World","FALSE"
"6SaPAcPPnp0Wq3IUxcwHNe","hip hop",0.454,0.471,7,-7.385,1,0.424,0.127,3.88e-05,0.146,0.316,73.522,315594,4,"The Joy","FALSE"
"7lIr3vVhpDkU5mQEDcnA0S","hip hop",0.713,0.331,6,-13.909,1,0.877,0.237,0,0.51,0.463,87.491,19133,3,"Intro","FALSE"
"2QpGZOhTCHHiKmpSO9FW4h","hip hop",0.529,0.9,1,-3.503,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,104591,4,"Follow God","FALSE"
"0NrtwAmRAdLxua31SzHvXr","hip hop",0.631,0.623,8,-6.969,1,0.265,0.463,1.7e-06,0.151,0.765,80.23,227893,4,"Everything I Am","FALSE"
"7eSSmgq26BXr7xay3WKjfi","hip hop",0.702,0.0474,3,-15.198,0,0.526,0.00516,1.22e-06,0.147,0.175,102.983,52062,4,"Donda Chant","FALSE"
"4TRUsIZw92IhJjAtxtiC4e","hip hop",0.404,0.784,2,-7.584,0,0.123,0.188,0.00178,0.165,0.289,179.439,266253,3,"Lift Off","FALSE"
"7GRTrWsP3yo2Fx8umJfA1X","hip hop",0.334,0.81,9,-4.855,0,0.0632,0.00457,0,0.158,0.306,151.643,206605,4,"Freeee (Ghost Town Pt. 2)","FALSE"
"0Ae9Hnx8tgPhncJ9fjkQAy","hip hop",0.76,0.707,8,-8.689,1,0.797,0.305,0,0.327,0.508,148.138,264324,4,"CARNIVAL (feat. Rich The Kid, Playboi Carti) - ACAPELLA","FALSE"
"0HMCdlOPJkAGlB0MlSWIcO","hip hop",0.51,0.532,4,-7.405,0,0.0715,0.0367,0.000794,0.165,0.305,111.885,231507,4,"I Am A God","FALSE"
"4iz9lGMjU1lXS51oPmUmTe","hip hop",0.667,0.747,1,-7.059,1,0.189,0.337,0,0.115,0.918,86.917,203493,4,"Homecoming","TRUE"
"3U21A07gAloCc4P7J8rxcn","hip hop",0.925,0.31,11,-6.531,0,0.291,0.123,0,0.0931,0.291,121.927,145507,4,"All Mine","FALSE"
"1auxYwYrFRqZP7t3s7w4um","hip hop",0.789,0.858,1,-5.542,1,0.311,0.127,0,0.349,0.775,140.022,219333,4,"Ni**as In Paris","FALSE"
"49fT6owWuknekShh9utsjv","hip hop",0.811,0.566,8,-6.033,0,0.517,0.563,0,0.104,0.169,100.224,147240,4,"Feedback","FALSE"
"4KFY4EEv9CN6ivrzD6vEvg","hip hop",0.636,0.7,1,-3.099,0,0.421,0.341,0,0.161,0.924,88.817,246933,4,"Breathe In Breathe Out","FALSE"
"39JRmdKFka1Oe09FoOCPI4","hip hop",0.482,0.618,9,-5.673,0,0.197,0.647,0.000859,0.32,0.146,90.076,164620,3,"Selah","FALSE"
"5nPOM0nFRAJ3XI8xCxNAzO","hip hop",0.439,0.666,4,-6.078,0,0.0754,0.159,9.56e-06,0.129,0.579,137.9,243747,4,"Guilt Trip","FALSE"
"5JaSg0AYyAMMLjyGGDrrCm","hip hop",0.325,0.311,10,-7.481,1,0.0442,0.289,6.74e-05,0.11,0.0789,92.744,333462,3,"God Breathed","FALSE"
"66Q3fAmSX5eHamgbKa9alP","hip hop",0.441,0.744,6,-6.248,0,0.476,0.262,0.000382,0.138,0.124,81.396,251573,4,"Real Friends","FALSE"
"7r6aR2f57resC5r93LwMfK","hip hop",0.514,0.393,1,-8.72,0,0.529,0.558,0,0.282,0.598,78.039,203174,4,"Hands On","FALSE"
"722tgOgdIbNe3BEyLnejw4","hip hop",0.766,0.809,1,-6.123,1,0.279,0.0011,0,0.168,0.325,130.127,188013,4,"Black Skinhead","FALSE"
"3Bhcq2VkdOXPTZYX7BzQt0","hip hop",0.545,0.53,5,-12.34,1,0.0572,0.788,0.744,0.11,0.552,130.064,199440,4,"GOOD (DON'T DIE)","FALSE"
"164al00XRSLWG6h4hc12bD","hip hop",0.825,0.307,10,-12.543,1,0.911,0.467,0,0.146,0.748,53.629,33573,3,"Skit #1","FALSE"
"3JWiDGQX2eTlFvKj3Yssj3","hip hop",0.799,0.291,11,-7.353,0,0.0318,0.873,0.000641,0.139,0.406,97.984,151873,4,"Closed On Sunday","FALSE"
"2a1JSfTePKhysdIif2bzut","hip hop",0.715,0.288,1,-13.843,1,0.925,0.785,0,0.688,0.772,115.114,46173,4,"Workout Plan","FALSE"
"1jIfaHx4jUl1mqdig9wUra","hip hop",0.676,0.726,8,-8.261,0,0.0928,0.269,0.0238,0.136,0.569,92.804,272509,4,"No Church In The Wild","FALSE"
"1jgcODbfAL3tV7tikF6n1j","hip hop",0.752,0.69,7,-3.948,1,0.0642,0.27,0,0.303,0.396,148.07,147669,4,"Junya","FALSE"
"7jAxGkXU58FwNMjqoMahn7","hip hop",0.295,0.776,10,-4.199,1,0.213,0.0164,1.41e-06,0.118,0.35,79.992,198440,4,"Celebration","FALSE"
"4EWCNWgDS8707fNSZ1oaA5","hip hop",0.79,0.647,10,-5.983,0,0.136,0.0515,0,0.248,0.654,87.999,211000,4,"Heartless","FALSE"
"4e5IPJxSGVWPsaxQzdRseN","hip hop",0.677,0.842,1,-6.111,1,0.36,0.228,0.000684,0.856,0.595,116.166,98200,4,"Who Will Survive In America","FALSE"
"3xQTo7wPYHZtFbHAoygz2c","hip hop",0.717,0.0503,4,-15.204,1,0.606,0.00505,1.41e-06,0.097,0.166,109.916,52062,4,"Donda Chant","FALSE"
"5e5MKPtJuFb8NaeSEyV5gD","hip hop",0.603,0.401,0,-10.155,0,0.0306,0.542,0.225,0.103,0.347,172.633,377600,4,"Say You Will","FALSE"
"2yBb1CRq98SSWRuDSn36SZ","hip hop",0.502,0.714,2,-6.668,1,0.257,0.138,0,0.97,0.305,79.136,391656,4,"Life Of The Party (with André 3000)","FALSE"
"7EagormFign5ag6f16ua3I","hip hop",0.513,0.644,0,-6.387,1,0.344,0.201,0.00033,0.194,0.087,166.35,221250,4,"Keep My Spirit Alive","FALSE"
"5vqGzocoPjRQLsnL7UBOpE","hip hop",0.598,0.77,0,-3.926,0,0.187,0.0539,0.000255,0.694,0.362,134.074,256698,4,"Who Gon Stop Me","FALSE"
"5zO3iS6KgrXA20ZXc9zMdI","hip hop",0.492,0.646,0,-6.595,1,0.363,0.239,0.000148,0.194,0.0762,166.468,221250,4,"Keep My Spirit Alive","FALSE"
"1nGoy0cEj0extAwXYNYTWd","hip hop",0.556,0.432,3,-8.551,1,0.545,0.495,0,0.308,0.352,164.235,205547,4,"Wouldn't Leave","FALSE"
"4bDPr2VAjcfgUDmN9dGOC3","hip hop",0.48,0.808,5,-4.133,1,0.0423,0.0259,0,0.267,0.37,123.387,201453,4,"Why I Love You","FALSE"
"6J4rRj2uVfziGMyfrPEPLo","hip hop",0.463,0.453,9,-9.572,1,0.16,0.407,1.78e-06,0.207,0.334,148.741,185111,4,"TALKING","FALSE"
"1eQBEelI2NCy7AUTerX0KS","hip hop",0.592,0.403,0,-8.768,0,0.414,0.62,0,0.54,0.391,105.169,320680,4,"Ultralight Beam","FALSE"
"5oXniOwyoZL3XB1C4xuiU1","hip hop",0.657,0.901,7,-6.73,1,0.366,0.0156,3.33e-06,0.175,0.337,92.985,174127,4,"Welcome To The Jungle","FALSE"
"0JuSGEldfovcc8IS9va1wa","hip hop",0.595,0.656,7,-7.868,1,0.247,0.148,0,0.47,0.416,99.811,242400,4,"Believe What I Say","FALSE"
"34j4OxJxKznBs88cjSL2j9","hip hop",0.459,0.816,11,-4.872,0,0.403,0.423,0,0.169,0.643,80.293,324440,4,"Never Let Me Down","FALSE"
"4EndPA8b6FDWYp1RgsnLEB","hip hop",0.419,0.581,10,-5.964,0,0.0688,0.306,6.3e-05,0.11,0.636,80.305,469867,1,"Blame Game","FALSE"
"5Vyw16U5k4bpGaRqfzyyMo","hip hop",0.93,0.425,1,-6.242,1,0.28,0.0286,0,0.15,0.482,94.582,187840,4,"Change The Game","FALSE"
"5xlYBSJoj6JNVKkcKHeV1o","hip hop",0.561,0.774,1,-3.144,0,0.447,0.399,1.84e-06,0.189,0.82,77.621,337760,1,"Renegade","FALSE"
"3E8mkgsexzpLBGd6o4iCGC","hip hop",0.821,0.639,6,-6.249,1,0.423,0.172,0,0.755,0.549,87.021,248920,4,"Blue Magic","FALSE"
"4GL8l2w8FmIVFOJFPStfWI","hip hop",0.738,0.775,6,-2.597,1,0.283,0.242,0,0.637,0.75,119.989,151427,4,"Hate","FALSE"
"4jLZCdmYi3Vwq4ocyQD9fn","hip hop",0.541,0.708,7,-5.362,1,0.306,0.0812,0,0.239,0.67,172.14,252093,4,"A Dream","FALSE"
"2pgHrPb5k0DrUe5iQRaUla","hip hop",0.641,0.783,0,-4.695,1,0.359,0.121,0,0.0723,0.608,99.014,684667,4,"What They Gonna Do Part II / La-La-La (Excuse Me Miss Again) / Stop","FALSE"
"1HCGWO11t5FnBx4G6SG4WZ","hip hop",0.741,0.376,9,-10.093,1,0.949,0.628,0,0.153,0.605,90.392,248040,4,"Threat - A Cappella (Explicit)","FALSE"
"4icIWz2jQbEbeIYVWDfTZa","hip hop",0.799,0.719,7,-8.677,1,0.242,0.00303,1.55e-05,0.1,0.306,90.292,300493,4,"A Week Ago","FALSE"
"16fUYz4496iiTyzpXIH02y","hip hop",0.478,0.976,9,-1.228,0,0.35,0.346,0,0.721,0.253,95.408,243973,4,"What We Talkin' About","FALSE"
"7vMderujTrAU2Wb6a8G98X","hip hop",0.706,0.898,9,-2.935,0,0.466,0.136,1.61e-06,0.249,0.524,82.021,273627,4,"Minority Report","FALSE"
"4iwhxzLjJx8lFDMYVEhM4a","hip hop",0.355,0.888,6,-6.353,0,0.482,0.0296,0.00293,0.717,0.728,172.272,78880,4,"Kingdom Come - Live From The Hangar Tour","FALSE"
"7t259tTXkuNVfxdQcnEagh","hip hop",0.562,0.633,11,-7.076,1,0.0715,0.162,0,0.654,0.279,139.91,323261,4,"Illest Motherf***** Alive","FALSE"
"1z2JzWLQVmyxGLma6qH3Kq","hip hop",0.647,0.527,10,-6.375,1,0.872,0.493,0,0.113,0.786,85.893,221680,1,"Ignorant Sh*t - A Cappella","FALSE"
"3smkxcGw6oWdvthysRvI3x","hip hop",0.805,0.54,1,-6.36,1,0.559,0.0217,0,0.0728,0.71,78.726,220733,4,"Blueprint (Momma Loves Me)","FALSE"
"2fX5fLE5nZBrvmZj6zYA48","hip hop",0.674,0.911,1,-1.325,0,0.166,0.326,0,0.039,0.505,93.953,232093,4,"All Around The World","FALSE"
"2qcHaNHfGmX77BQdAtujvY","hip hop",0.594,0.835,10,-4.504,1,0.296,0.208,0,0.107,0.668,79.477,265507,4,"Guns & Roses","FALSE"
"7sLpSWxQazJzDVG6YGzlVs","hip hop",0.494,0.887,6,-4.297,0,0.398,0.00661,0,0.103,0.548,89.554,234627,4,"99 Problems","FALSE"
"2ZLaXSePA2ajf2EBATGMYz","hip hop",0.493,0.813,2,-6.017,1,0.355,0.11,0,0.287,0.554,81.941,336600,4,"Some How Some Way","FALSE"
"7BeL1jdc9qCq2sXydWrryr","hip hop",0.606,0.943,6,-3.948,1,0.276,0.088,0.0039,0.342,0.802,171.027,223240,4,"Heart Of The City (Ain't No Love)","FALSE"
"0W21WNUZMhm2uynp7LSjmB","hip hop",0.701,0.897,11,-3.37,1,0.276,0.259,0,0.0573,0.632,83.702,273160,4,"Hola' Hovito","FALSE"
"76NzgCXGhwGFon40a8yHBv","hip hop",0.683,0.714,8,-7.208,1,0.356,0.0733,0,0.0611,0.843,92.283,240800,4,"So Ghetto","FALSE"
"3p2O5DDqlWdaR1l4wsHn9R","hip hop",0.425,0.858,1,-7.105,1,0.396,0.522,0,0.0597,0.606,162.171,177133,4,"Legacy","FALSE"
"0Oi1wJRbRy3ZP5phE9kNMC","hip hop",0.602,0.723,4,-5.354,0,0.381,0.0632,0,0.0814,0.611,72.719,252147,4,"So Ambitious","FALSE"
"2dZufvUzNwLPeRVwjkmG4d","hip hop",0.839,0.843,10,-5.278,1,0.242,0.0132,0,0.111,0.574,88.364,254333,4,"S. Carter","FALSE"
"7ijXITJ7C9HgpU65GHs2Zr","hip hop",0.602,0.741,7,-8.825,1,0.337,0.0808,0.084,0.305,0.357,178.616,303253,4,"Nickels And Dimes","FALSE"
"7HjdlG4YhyHfZcGCx3HY7s","hip hop",0.811,0.775,6,-5.724,1,0.507,0.306,0,0.0756,0.95,90.969,102000,4,"Can I Get A... - Live On MTV Unplugged / 2001","FALSE"
"2ZOz2GpB1LOEZTOUJk8A3V","hip hop",0.71,0.896,6,-2.63,1,0.129,0.0854,0,0.471,0.539,93.95,240507,4,"Fallin'","FALSE"
"1xjslJ1SdaJfnhCmR1tBa6","hip hop",0.486,0.911,8,-4.747,1,0.317,0.15,0,0.277,0.528,144.894,120813,4,"Intro","FALSE"
"0GKogdQ0O6tgHfswinGVHn","hip hop",0.935,0.743,11,-2.145,0,0.257,0.217,0,0.0914,0.773,99.019,354867,4,"The Watcher 2","FALSE"
"7tu5qaPBGFaqUfhrKUP6M7","hip hop",0.737,0.93,11,-4.749,0,0.245,0.102,0,0.19,0.66,100.038,224507,4,"You, Me, Him And Her","FALSE"
"35srNkJVToAzYiZzron1FY","hip hop",0.637,0.69,9,-3.214,0,0.0693,0.417,0,0.211,0.103,140.329,253907,4,"Young Forever","FALSE"
"14I61w6cyYUHiV2n28IYdP","hip hop",0.754,0.631,7,-4.751,0,0.307,0.552,0,0.5,0.432,94.577,178213,4,"Otis","TRUE"
"3nccmQWhfev5xoLAhpcKMh","hip hop",0.68,0.871,0,-8.135,1,0.488,0.0901,0,0.46,0.479,99.009,239307,4,"I Just Wanna Love U (Give It 2 Me) - Live From The Hangar Tour","FALSE"
"3uO707a5S9MW5RudQkNr8i","hip hop",0.462,0.836,7,-7.231,1,0.466,0.0642,0,0.734,0.721,172.156,280451,4,"Girls, Girls, Girls - Live On MTV Unplugged / 2001","FALSE"
"0y0imMk6KsO90MaHG4MVAl","hip hop",0.636,0.93,2,-5.179,1,0.364,0.0128,3.7e-06,0.18,0.325,92.899,174133,4,"Welcome To The Jungle","FALSE"
"3rGRXvbwTJ6YaD9ZThxNW2","hip hop",0.51,0.721,2,-6.97,1,0.413,0.00655,1.82e-06,0.0362,0.416,92.163,228627,4,"The Ruler's Back","FALSE"
"3vpuimAEAtLmoGmruMVNft","hip hop",0.51,0.721,2,-6.97,1,0.413,0.00655,1.82e-06,0.0362,0.416,92.163,228627,4,"The Ruler's Back","FALSE"
"4ACru9MPI6lgmRg7lbMPoK","hip hop",0.595,0.932,0,-6.015,0,0.714,0.0318,6.16e-06,0.0916,0.221,178.817,861440,4,"Anything","FALSE"
"5wuCd4EGk0CLqQmUtYbtst","hip hop",0.549,0.913,8,-3.49,0,0.146,0.0026,0,0.26,0.669,154.957,199440,4,"U Don't Know","FALSE"
"1xUGUTWQNqQzYOX1mkAlFw","hip hop",0.592,0.796,5,-4.41,1,0.0394,0.0351,0,0.254,0.387,125.03,199205,4,"Why I Love You","FALSE"
"6oHpLl0XdlbYJuGLDiREfe","hip hop",0.593,0.676,0,-5.631,1,0.393,0.485,0,0.062,0.66,95.343,258560,4,"The Bounce","FALSE"
"7m97yKVzPpXV9Z4ezEziOD","hip hop",0.88,0.814,11,-6.307,0,0.14,0.168,0.00672,0.0584,0.942,138.083,283067,4,"Big Pimpin'","FALSE"
"26ZXwyyui0YVpWZchlmB9h","hip hop",0.576,0.646,1,-8.097,0,0.23,0.0308,0,0.179,0.323,88.057,242760,4,"F.U.T.W.","FALSE"
"0eQWCWetpAE7uuP2RCThpF","hip hop",0.764,0.785,1,-4.096,1,0.369,0.0151,0,0.0493,0.777,95.959,265827,4,"All I Need","FALSE"
"56F8DMHkLaTNE40UBkVxxb","hip hop",0.665,0.492,4,-6.766,1,0.918,0.625,0,0.147,0.693,92.884,230067,4,"99 Problems - A Cappella (Explicit)","FALSE"
"4LcHNwXL7GVdkMai8AkhUz","hip hop",0.679,0.773,5,-5.575,1,0.416,0.298,0,0.169,0.776,168.593,91267,4,"Hard Knock Life - Live On MTV Unplugged / 2001","FALSE"
"0ZTuL7pD4mErr1IGtUARXF","hip hop",0.885,0.732,0,-7.076,1,0.0668,0.0404,0,0.0842,0.88,89.695,251267,4,"Until We Rich","FALSE"
"1acri8RYMypCXgxcvDLqpS","hip hop",0.825,0.72,5,-7.977,0,0.303,0.0438,0,0.312,0.748,88.488,187533,4,"I Gotta Say What Up!!!","FALSE"
"0SgOPnPZuwPzYbHFO5Vc6c","hip hop",0.664,0.846,11,-5.573,1,0.281,0.0238,0,0.335,0.49,90.659,318800,4,"Lil Ass Gee - Remix","FALSE"
"5yF6EN9Ec6kW3XgDT3VMSy","hip hop",0.803,0.512,0,-6.344,1,0.342,0.0163,0.000161,0.102,0.271,98.298,218830,4,"Motto","FALSE"
"4eBRbgGxQXpfPajcDeNHRV","hip hop",0.409,0.67,11,-7.35,1,0.437,0.0152,0,0.281,0.578,179.295,240893,4,"Why Me?","FALSE"
"2mgQbrZyxN3Dza5CvtNfwe","hip hop",0.919,0.633,1,-4.908,1,0.242,0.0682,0,0.211,0.628,90.006,219135,4,"Big Subwoofer","FALSE"
"3KvCSSSUHQck6c4ZkYvfvD","hip hop",0.457,0.391,9,-14.974,0,0.259,0.401,0.171,0.117,0.156,67,54613,4,"What Is A Pyroclastic Flow?","FALSE"
"5JKt1BFKSVBFDSkL0TbuXn","hip hop",0.869,0.817,4,-2.845,1,0.301,0.0263,0,0.246,0.577,96.994,181040,4,"Roll All Day","FALSE"
"50wJ7ApU8QbOKuNBIndOtk","hip hop",0.686,0.706,10,-8.268,0,0.224,0.00447,2.97e-05,0.377,0.466,183.664,230992,4,"Ghetto Bird","FALSE"
"4NTn0Yo8hTGW5tbBANBzfh","hip hop",0.947,0.853,1,-4.489,0,0.164,0.000931,0,0.0502,0.887,99.887,259088,4,"You Can Do It","FALSE"
"4fF8l8ODWceeBL96o5rMcg","hip hop",0.729,0.852,7,-3.371,1,0.254,0.061,0,0.537,0.678,83.984,240333,4,"Go To Church","FALSE"
"5iv6y54SjhD3lELCeay4SD","hip hop",0.962,0.859,7,-3.86,1,0.202,0.106,0,0.062,0.639,104.595,236893,4,"Gotta Be Insanity","FALSE"
"0ce0IMri055V8kqyS5FD0U","hip hop",0.822,0.635,11,-13.571,0,0.304,0.148,0,0.0867,0.63,111.888,201573,4,"Endangered Species (Tales From The Darkside)","FALSE"
"2rt7TbbewJZEV0MxXDxjx1","hip hop",0.735,0.766,5,-7.137,0,0.0713,0.0131,0,0.346,0.903,137.03,223240,4,"I Got My Locs On","FALSE"
"6NJIRRIOVZEaZOSbPEJMxa","hip hop",0.791,0.865,0,-5.732,1,0.286,0.136,4.55e-05,0.73,0.734,92.181,126000,4,"Man's Best Friend","FALSE"
"2IRC2rnO4V0fY4wNvN52Ha","hip hop",0.547,0.791,10,-6.636,0,0.354,0.0483,0,0.0706,0.716,177.959,269684,4,"Do My Best","FALSE"
"54buFzKB7sjhntU6JoUo3P","hip hop",0.576,0.693,9,-5.911,1,0.356,0.0757,0,0.384,0.736,178.13,207587,4,"Chrome & Paint","FALSE"
"2KKgXL0jDnbF1EHj74hRIX","hip hop",0.801,0.929,7,-3.783,1,0.0936,0.152,0,0.398,0.821,95.55,276364,4,"When Will They Shoot?","FALSE"
"2ya39cEbGKq9pKnqOx35qh","hip hop",0.657,0.809,7,-3.571,1,0.335,0.0825,0,0.0242,0.753,203.712,210096,4,"I Got Pull","FALSE"
"1giDTOgzHggiIDBviocpet","hip hop",0.776,0.723,10,-8.394,0,0.258,0.386,0,0.102,0.894,164.87,269573,4,"Color Blind","FALSE"
"60hwkBd6YuHTlhWN9M7pGW","hip hop",0.838,0.637,5,-6.785,0,0.445,0.522,0,0.174,0.717,99.967,274069,4,"Up & Down","FALSE"
"1hAkC2i857nh1FtEIo7T0z","hip hop",0.887,0.738,7,-4.637,1,0.247,0.207,0,0.0662,0.87,96.01,220760,4,"Tomorrow","FALSE"
"7zkWUkoTnBEmF1mAqWylVF","hip hop",0.669,0.876,7,-3.041,1,0.455,0.117,0,0.107,0.705,172.084,236760,4,"Take Me Away","FALSE"
"54sZxcHbQubdbmjEdAFp7w","hip hop",0.739,0.934,0,-3.33,1,0.134,0.0619,0,0.366,0.735,95.645,276160,4,"When Will They Shoot?","FALSE"
"2dk7BpMVTYpcFu1CHG5UCp","hip hop",0.697,0.832,11,-8.193,0,0.248,0.00696,0,0.272,0.424,94.672,151760,4,"Integration","FALSE"
"1adghZYRjKYmgu3Qivqhbj","hip hop",0.859,0.753,4,-5.428,0,0.345,0.262,2.73e-06,0.298,0.441,93.82,63320,4,"Death","FALSE"
"0YA7159LkCsQVVCB3OCoMf","hip hop",0.88,0.889,7,-4.43,1,0.165,0.0929,0,0.16,0.815,101.744,273600,4,"Dirty Mack","FALSE"
"35sTnIGxofSPnaIfJKgWmJ","hip hop",0.729,0.738,9,-5.325,0,0.277,0.0241,0,0.403,0.724,88.277,206200,4,"It Takes A Nation","FALSE"
"5QEt223OjYhnBYhoMWEuA9","hip hop",0.845,0.786,11,-5.559,0,0.3,0.485,0,0.345,0.774,104.262,223533,4,"Us","FALSE"
"1Lol4oIE5ruatEyhzu7Mw9","hip hop",0.826,0.836,10,-4.252,0,0.221,0.00398,0,0.108,0.556,91.788,274600,4,"Pushin' Weight","FALSE"
"26DEEL3w84yIul5dT9Rq99","hip hop",0.603,0.787,2,-5.431,1,0.24,0.0134,0,0.173,0.289,82.203,262664,4,"Jack N The Box","FALSE"
